vehicle_age,mileage,vehicle_type,engine_type,engine_temperature,rpm,engine_load,battery_voltage,oil_condition,brake_wear,tyre_pressure,service_count,distance_since_service,average_speed,hard_braking_events,hard_acceleration_events,driving_hours,overall_health_score,engine_failure,battery_failure,brake_failure,tyre_failure,maintenance_distance
7.2,76593.0,Truck,Electric,54.4,2905.0,53.9,12.21,100.0,63.3,30.3,5,3192.0,49.2,4,2,1.0,58.2,0,0,0,1,3646.0
2.1,22691.0,Hatchback,Petrol,93.3,2200.0,49.2,12.53,85.4,50.0,31.8,3,2663.0,44.1,3,3,5.1,74.6,0,0,1,0,5850.0
5.8,69308.0,SUV,Petrol,94.7,2487.0,45.1,12.11,81.6,61.4,34.3,6,2566.0,30.3,10,10,3.5,59.6,0,0,0,0,3498.0
4.7,101343.0,Sedan,Hybrid,88.9,2349.0,41.1,11.84,83.9,20.8,33.8,8,1406.0,53.8,8,8,10.0,66.3,0,0,0,0,6949.0
2.4,30812.0,SUV,Diesel,84.3,2651.0,36.7,12.34,67.8,55.3,32.2,2,7054.0,46.1,1,1,5.9,68.2,0,0,0,0,3654.0
6.9,59886.0,Truck,Petrol,89.6,2670.0,52.6,12.32,84.5,39.5,36.9,4,2716.0,54.1,2,3,1.0,64.7,0,0,0,0,6096.0
1.8,30620.0,Sedan,Diesel,94.0,3166.0,47.9,12.43,76.5,49.0,29.0,2,4264.0,77.6,2,0,4.7,62.9,0,0,0,1,4880.0
6.6,85552.0,SUV,Diesel,84.7,2287.0,49.8,11.73,78.3,73.1,32.0,8,4609.0,50.2,2,1,6.8,47.6,0,1,0,0,2054.0
5.8,95300.0,SUV,Hybrid,92.5,2712.0,81.2,12.22,50.5,34.8,29.3,8,7604.0,66.3,5,7,4.1,47.0,0,0,0,0,2224.0
4.1,44264.0,SUV,Diesel,94.9,2145.0,42.6,12.16,36.7,75.3,28.1,3,11733.0,49.3,3,1,3.9,29.1,0,0,1,0,150.0
2.7,30077.0,Sedan,Petrol,97.1,2653.0,41.4,12.9,5.0,41.1,27.4,2,22973.0,57.8,0,1,3.9,30.0,1,1,0,1,150.0
5.8,116906.0,Truck,Electric,69.3,2402.0,68.5,12.5,100.0,58.1,25.7,10,4160.0,53.7,3,1,5.8,61.7,0,0,0,1,4250.0
1.0,10311.0,Sedan,Diesel,92.7,2588.0,50.9,11.45,26.0,19.1,24.3,1,12899.0,55.7,2,1,3.8,23.8,0,1,0,1,173.0
2.3,32032.0,Sedan,Petrol,92.2,2431.0,72.1,12.47,75.3,57.7,31.4,1,5350.0,50.2,3,3,3.2,70.4,0,1,0,1,4817.0
3.9,56626.0,Hatchback,Petrol,86.7,3387.0,48.3,11.98,5.0,23.0,28.2,5,18100.0,72.3,3,8,4.0,32.6,1,0,0,0,150.0
4.1,70361.0,Truck,Diesel,87.7,2981.0,43.7,11.86,30.3,70.4,26.8,8,9681.0,60.8,7,3,1.0,25.6,1,0,1,1,526.0
2.4,29337.0,Sedan,Petrol,84.6,2510.0,39.8,11.64,49.3,44.1,28.9,2,7926.0,53.6,1,1,3.2,40.2,0,0,0,0,1568.0
2.4,21399.0,Sedan,Petrol,91.8,3065.0,31.9,12.75,69.9,45.1,31.2,2,3915.0,64.7,4,5,2.3,73.5,0,0,0,0,5753.0
5.3,98207.0,Sedan,Diesel,93.3,2728.0,45.0,12.67,71.0,23.1,35.6,8,2752.0,53.8,6,7,5.9,76.3,0,0,0,1,7011.0
2.1,25790.0,Sedan,Petrol,92.0,2735.0,55.2,10.91,41.7,42.7,30.6,2,11089.0,67.6,1,3,1.7,28.2,0,1,0,0,413.0
3.1,59862.0,Sedan,Diesel,106.0,1865.0,49.6,12.81,66.5,22.9,30.8,7,6049.0,35.5,1,4,3.1,56.6,1,0,0,0,3563.0
1.8,31619.0,Sedan,Petrol,94.5,2908.0,36.7,13.21,93.0,52.9,31.8,1,929.0,81.8,4,0,1.8,79.0,0,0,0,0,5923.0
4.0,41039.0,SUV,Diesel,108.8,2504.0,44.6,12.3,73.8,78.6,33.4,4,4112.0,54.4,2,1,3.9,35.8,1,0,1,0,1075.0
3.4,46871.0,Truck,Petrol,91.8,2632.0,59.1,12.09,93.7,29.7,30.3,4,1419.0,36.0,7,4,8.1,74.3,0,0,0,1,7789.0
0.9,17945.0,SUV,Petrol,92.5,2774.0,59.2,12.49,99.2,40.7,32.8,1,582.0,62.5,3,1,4.8,86.0,0,0,0,0,8020.0
1.5,12505.0,Truck,Petrol,89.6,2544.0,38.6,12.89,5.0,33.7,25.5,2,24000.0,70.1,3,2,4.8,29.1,1,0,0,1,150.0
7.7,84911.0,Sedan,Electric,58.4,2564.0,32.2,12.68,100.0,76.7,30.9,5,5481.0,37.7,7,8,1.4,65.0,0,0,1,1,2164.0
2.5,28737.0,Coupe,Hybrid,87.4,2450.0,38.5,12.43,27.0,51.9,30.3,3,11277.0,45.4,5,5,3.9,48.9,1,0,0,0,247.0
4.8,58842.0,Hatchback,Petrol,89.5,2991.0,24.4,12.02,66.9,21.8,30.2,5,4290.0,66.2,5,3,2.1,62.9,0,0,0,0,4632.0
2.0,36331.0,Hatchback,Hybrid,92.1,3002.0,17.9,12.55,69.8,53.5,33.9,3,6954.0,59.9,2,2,2.8,65.3,0,0,0,0,3101.0
8.4,81049.0,Hatchback,Diesel,91.6,2639.0,27.2,11.4,5.0,55.0,28.7,7,24000.0,45.8,3,2,2.5,8.0,1,1,1,1,150.0
1.2,22341.0,Hatchback,Electric,55.9,3103.0,46.6,12.54,100.0,49.6,36.4,1,7309.0,48.5,4,5,1.7,71.0,0,0,1,1,3314.0
7.3,101291.0,SUV,Petrol,95.3,2345.0,53.2,12.1,84.1,25.0,36.7,9,1555.0,34.5,1,0,3.6,66.8,0,0,0,0,7185.0
4.1,69135.0,Sedan,Diesel,91.4,2105.0,34.3,12.44,37.7,38.9,30.9,6,10439.0,38.2,1,2,3.9,52.2,0,0,0,0,1022.0
5.7,36307.0,SUV,Petrol,92.0,1796.0,40.8,11.65,5.0,62.7,28.1,3,17625.0,28.6,2,0,5.4,13.7,1,0,1,1,150.0
7.8,68247.0,Truck,Petrol,96.6,2180.0,57.2,12.34,71.5,49.8,35.7,6,2929.0,47.1,3,1,6.2,56.3,0,1,0,0,4657.0
4.5,57541.0,Truck,Electric,67.2,2515.0,57.4,12.75,100.0,39.9,33.8,6,2045.0,61.5,3,2,4.5,81.8,0,0,0,0,7863.0
9.6,192504.0,SUV,Diesel,114.7,2390.0,70.1,12.07,66.9,43.0,27.3,18,2399.0,48.3,5,4,1.4,15.7,1,1,0,0,1513.0
7.7,87568.0,Sedan,Petrol,98.4,3165.0,17.5,11.64,77.4,98.0,33.4,9,1587.0,67.6,14,12,2.2,35.4,0,1,1,1,150.0
5.6,77875.0,SUV,Petrol,87.9,2406.0,33.4,11.75,92.5,62.5,31.1,5,1946.0,43.0,3,3,3.3,59.4,0,1,0,1,3651.0
7.1,150568.0,Hatchback,Diesel,91.4,2282.0,50.9,11.82,44.5,24.5,27.4,12,7981.0,31.1,0,2,6.0,39.7,0,1,0,0,1479.0
3.9,56480.0,SUV,Diesel,104.2,3364.0,60.1,12.71,79.7,23.7,34.9,5,3385.0,68.2,2,3,4.1,63.9,0,1,0,0,5524.0
2.2,35474.0,SUV,Petrol,94.3,2839.0,65.6,13.03,6.4,66.1,25.1,3,14527.0,57.1,1,3,5.6,26.0,1,0,0,1,150.0
12.8,154665.0,Sedan,Electric,77.0,2833.0,29.7,11.16,100.0,25.2,31.4,14,3287.0,69.2,1,3,6.9,48.9,0,1,0,0,4116.0
4.1,77946.0,SUV,Petrol,91.9,2813.0,50.5,11.63,5.0,61.6,29.3,5,16678.0,47.3,3,4,6.5,18.5,1,1,0,1,150.0
4.6,88759.0,Hatchback,Petrol,92.2,2715.0,26.7,11.74,85.2,77.3,32.3,6,1329.0,74.3,9,5,1.8,48.9,0,1,1,0,1994.0
1.6,31240.0,Truck,Electric,69.1,2210.0,27.2,12.62,100.0,70.4,30.0,2,624.0,36.9,5,4,1.5,70.1,0,0,1,1,3421.0
8.1,110988.0,Truck,Petrol,94.7,2830.0,57.7,12.0,34.4,55.8,28.4,9,10330.0,48.0,4,5,4.5,32.6,1,1,0,0,514.0
4.6,74110.0,SUV,Petrol,91.2,2627.0,71.4,12.53,34.8,53.3,30.0,6,9888.0,57.7,5,3,5.8,52.9,0,0,0,0,1245.0
5.3,36072.0,SUV,Diesel,84.8,2510.0,52.4,12.47,50.9,66.7,26.1,3,8185.0,45.4,4,3,1.1,43.8,0,0,0,1,1767.0
5.7,97878.0,Sedan,Hybrid,88.6,2447.0,34.2,11.18,59.8,28.9,29.6,9,3957.0,55.2,9,6,2.9,38.9,0,1,1,1,3105.0
2.5,29616.0,Truck,Petrol,91.7,2696.0,41.8,12.28,78.7,44.3,32.4,3,1848.0,69.5,4,4,5.6,73.4,1,0,0,0,6293.0
8.0,107672.0,SUV,Electric,51.1,2430.0,66.2,12.26,100.0,46.4,31.8,10,2101.0,57.3,3,1,1.7,77.7,0,1,0,0,6719.0
4.8,84164.0,SUV,Hybrid,95.9,2409.0,55.4,12.67,39.9,69.0,28.5,7,10896.0,49.5,2,3,3.6,41.0,0,0,1,1,493.0
1.0,17469.0,SUV,Petrol,90.6,3212.0,54.3,12.6,5.0,28.7,26.0,1,18809.0,69.2,1,1,4.2,38.8,1,0,0,1,150.0
7.1,67753.0,Hatchback,Diesel,118.0,3266.0,24.7,12.52,5.0,53.3,30.7,5,20043.0,59.2,9,5,1.0,8.0,1,1,0,1,150.0
3.7,39181.0,Sedan,Petrol,85.6,2797.0,28.6,11.9,65.3,56.1,32.9,5,3450.0,51.9,4,2,5.0,61.8,0,1,0,1,4452.0
2.6,48004.0,Hatchback,Petrol,89.4,2615.0,50.0,12.46,72.5,8.3,28.9,3,7262.0,50.9,3,4,5.5,73.3,0,0,0,0,3346.0
1.3,11675.0,Sedan,Hybrid,94.3,2351.0,34.1,12.32,81.8,31.0,32.4,2,2792.0,46.9,4,3,3.5,81.9,0,0,0,0,7614.0
3.1,61045.0,SUV,Electric,58.2,2442.0,46.6,12.69,100.0,42.2,28.5,5,12868.0,63.8,6,3,1.0,68.2,0,0,0,0,278.0
2.9,38159.0,Sedan,Petrol,90.9,2747.0,69.7,12.61,76.4,60.3,30.1,6,6237.0,64.3,1,2,2.3,62.0,0,0,0,1,3502.0
7.5,135653.0,Sedan,Petrol,94.8,3090.0,41.2,12.05,23.3,9.3,28.4,10,13222.0,69.7,2,3,5.9,44.5,0,1,1,1,150.0
2.8,34790.0,SUV,Diesel,96.8,2871.0,53.1,12.48,50.4,80.3,31.0,2,9310.0,58.0,4,4,1.9,44.2,0,0,1,1,1380.0
1.5,18784.0,Sedan,Petrol,95.3,2448.0,38.0,12.44,90.3,40.8,31.1,3,2237.0,44.4,5,2,6.6,75.2,0,0,1,1,6706.0
5.3,93626.0,SUV,Petrol,94.5,2691.0,44.7,12.46,91.1,16.4,30.9,7,603.0,56.6,0,1,3.0,80.0,0,0,0,0,9014.0
7.7,94504.0,Hatchback,Petrol,90.1,2774.0,45.1,12.34,5.0,30.8,22.9,8,24000.0,44.1,12,10,5.1,19.0,1,1,1,1,150.0
3.2,29475.0,Sedan,Diesel,97.6,2697.0,66.9,12.44,78.7,49.8,28.7,1,4341.0,54.3,6,7,1.6,58.7,0,0,1,0,4205.0
10.7,168360.0,Truck,Petrol,108.9,2587.0,60.2,11.62,68.9,58.3,32.3,14,2487.0,71.7,3,4,8.1,23.8,1,1,0,0,1748.0
7.0,56912.0,SUV,Petrol,86.4,2720.0,36.1,11.66,38.2,33.4,29.2,4,11255.0,68.5,3,4,2.1,33.0,0,1,0,0,434.0
8.1,155198.0,Truck,Hybrid,120.0,2742.0,48.4,12.57,83.8,42.1,33.5,13,1621.0,64.7,1,2,2.8,39.6,1,1,0,0,3565.0
5.2,78978.0,Sedan,Hybrid,92.9,2676.0,45.7,12.36,64.0,74.0,29.6,6,4997.0,51.7,10,8,2.7,54.5,0,0,1,1,2382.0
4.9,54487.0,Sedan,Diesel,86.5,2918.0,31.1,12.52,65.8,49.2,31.6,4,3932.0,64.5,15,14,1.0,65.6,0,0,1,0,5167.0
2.7,49400.0,Sedan,Petrol,85.8,2570.0,36.4,12.64,85.4,5.7,36.2,6,1280.0,43.0,3,5,2.9,84.7,0,0,0,1,8944.0
9.4,170310.0,Sedan,Diesel,85.6,2344.0,28.1,11.24,45.4,56.2,31.3,15,7710.0,31.5,3,2,1.8,20.7,0,1,0,0,994.0
8.5,118412.0,Sedan,Petrol,99.6,2602.0,37.2,12.62,10.9,49.0,25.4,10,14352.0,55.8,5,5,3.5,16.4,1,1,1,1,150.0
9.5,205335.0,Truck,Petrol,112.0,2490.0,55.2,11.43,5.0,59.8,26.6,18,17570.0,46.7,5,3,4.0,8.0,1,1,0,1,150.0
3.9,85532.0,Hatchback,Diesel,89.4,2136.0,47.2,11.78,74.1,62.5,31.2,8,5678.0,77.0,2,1,1.9,50.1,0,0,0,0,2830.0
3.3,52924.0,Hatchback,Petrol,98.0,3064.0,27.4,12.16,89.1,18.5,32.8,5,497.0,74.9,5,4,1.9,71.9,0,1,0,0,8210.0
6.1,107685.0,Truck,Petrol,92.5,2471.0,52.6,12.4,79.9,36.5,30.0,11,3576.0,42.4,2,2,2.1,65.6,0,0,0,0,5508.0
3.0,52061.0,Sedan,Petrol,90.2,3029.0,36.5,12.47,68.7,10.3,31.1,4,5585.0,61.7,2,3,3.6,79.2,0,1,0,0,4887.0
3.9,34326.0,Sedan,Petrol,95.7,2137.0,37.0,12.41,5.0,40.0,26.0,4,22840.0,25.0,1,2,2.6,29.0,1,0,0,1,150.0
1.0,11188.0,Sedan,Petrol,93.9,2800.0,30.6,12.48,75.5,31.2,33.1,2,4217.0,56.8,3,3,1.9,82.4,0,0,0,0,6520.0
4.6,48848.0,Sedan,Electric,66.4,2906.0,39.8,11.45,100.0,18.2,37.2,3,3222.0,56.4,5,3,2.5,59.9,0,1,0,1,5343.0
5.6,73836.0,SUV,Petrol,90.4,2308.0,58.7,11.07,5.0,50.9,29.0,7,17061.0,38.1,2,1,5.9,8.0,1,1,0,0,150.0
8.2,114779.0,SUV,Petrol,87.9,2673.0,37.7,11.71,61.5,59.5,32.7,10,4186.0,54.3,4,3,3.5,43.7,0,1,0,0,2759.0
6.2,90916.0,SUV,Petrol,87.5,2394.0,74.3,11.83,5.0,13.3,24.9,8,20724.0,39.0,0,2,2.3,25.0,1,1,0,1,150.0
6.8,56487.0,SUV,Electric,65.4,2302.0,65.7,11.87,100.0,33.1,34.4,3,2887.0,63.9,3,3,6.7,64.7,0,1,0,1,5787.0
10.3,162244.0,Hatchback,Diesel,91.5,2687.0,21.5,11.61,41.2,47.2,28.3,12,9299.0,54.6,5,3,4.3,28.7,0,1,0,0,855.0
2.4,33210.0,Truck,Petrol,93.4,2574.0,71.8,11.94,29.8,60.7,28.4,3,12453.0,72.9,3,3,1.0,27.9,1,0,0,0,165.0
2.1,41373.0,Sedan,Hybrid,89.8,2133.0,59.4,12.36,16.8,76.4,31.5,3,14573.0,30.6,4,4,5.0,37.6,1,0,1,0,186.0
4.5,82010.0,Hatchback,Petrol,96.6,2589.0,35.2,12.72,80.7,66.5,28.6,8,2691.0,39.8,5,4,8.5,53.0,0,1,0,1,3191.0
1.9,22008.0,Coupe,Petrol,86.2,2801.0,42.9,12.62,5.0,36.0,24.6,2,24000.0,45.2,1,3,5.2,28.1,1,0,0,0,268.0
4.8,90543.0,Sedan,Petrol,93.2,2747.0,39.9,10.91,52.7,5.0,28.1,8,9224.0,58.9,2,1,2.2,34.0,0,1,0,0,883.0
2.0,29242.0,SUV,Petrol,87.9,2615.0,35.5,12.22,99.1,49.2,33.1,1,1467.0,55.8,0,0,3.0,73.6,0,0,0,0,5955.0
2.3,26773.0,SUV,Petrol,90.5,2760.0,67.5,13.11,46.1,53.8,27.9,2,9663.0,58.0,2,4,1.0,50.5,0,0,1,0,1152.0
1.3,16104.0,Hatchback,Diesel,87.8,2802.0,20.2,12.32,36.3,43.5,27.9,1,12069.0,42.9,6,6,4.8,49.0,0,0,0,0,150.0
4.6,43775.0,Hatchback,Petrol,90.0,2616.0,43.1,10.89,84.3,78.0,33.5,3,1707.0,25.4,4,2,2.8,30.6,0,1,1,0,1133.0
1.6,16317.0,Sedan,Diesel,87.2,2288.0,59.2,12.38,91.9,31.7,34.3,1,1611.0,41.4,2,3,2.1,81.6,0,0,1,0,8458.0
5.4,36750.0,SUV,Petrol,87.5,2569.0,32.5,10.94,96.2,70.8,34.7,3,1312.0,71.7,3,1,2.9,39.2,0,1,1,1,2057.0
5.9,77136.0,SUV,Petrol,95.4,2592.0,50.1,11.99,67.8,63.9,33.3,7,4853.0,43.3,1,2,1.0,56.3,0,0,0,1,3373.0
2.5,11857.0,SUV,Petrol,85.9,2118.0,67.3,12.45,51.3,44.2,27.5,2,8596.0,54.5,4,2,1.1,53.4,0,0,0,1,1734.0
6.3,68798.0,Sedan,Electric,50.0,2500.0,44.4,12.72,100.0,47.9,33.4,6,3496.0,52.9,4,2,1.4,77.0,0,0,0,0,6358.0
5.9,89702.0,Hatchback,Petrol,94.9,2520.0,48.0,11.83,86.2,70.9,32.7,8,789.0,54.6,1,0,1.0,56.2,0,1,1,1,2626.0
7.2,146229.0,Truck,Diesel,110.8,2289.0,47.8,12.37,74.6,38.5,33.9,12,3298.0,33.3,5,5,2.2,48.4,1,0,1,1,4189.0
2.4,31762.0,Hatchback,Petrol,91.4,2488.0,33.9,12.79,56.4,66.8,27.0,2,8268.0,63.5,10,9,1.6,48.6,0,0,1,1,2014.0
2.3,40649.0,Hatchback,Petrol,87.1,2799.0,36.4,12.61,94.8,58.8,30.6,3,1068.0,50.6,1,1,6.0,71.9,0,0,0,0,4712.0
5.7,72144.0,Truck,Petrol,85.3,2977.0,60.8,12.67,65.9,71.1,29.5,6,5687.0,84.3,7,7,1.5,52.0,0,0,1,0,2568.0
4.4,51716.0,SUV,Petrol,86.8,2538.0,64.8,12.55,70.7,35.0,36.2,4,6418.0,46.8,7,7,4.5,67.9,0,0,0,0,3948.0
4.7,69530.0,SUV,Petrol,86.8,3190.0,62.1,12.1,57.8,56.1,32.1,6,7242.0,65.7,7,6,1.8,51.9,0,0,0,0,2724.0
8.4,100734.0,Sedan,Petrol,105.2,1666.0,50.5,12.81,71.3,27.5,30.6,9,3159.0,46.6,5,1,3.6,53.7,0,1,0,0,4769.0
1.5,21743.0,Truck,Hybrid,85.8,3440.0,59.0,12.67,5.2,61.0,26.5,1,17445.0,78.9,8,7,6.9,28.0,1,0,1,1,150.0
6.6,88797.0,Sedan,Petrol,90.7,3508.0,32.6,13.06,5.0,79.8,22.4,6,24000.0,62.2,8,9,1.4,9.0,1,0,1,1,168.0
5.9,105806.0,Truck,Diesel,91.7,2211.0,39.7,10.8,32.7,41.9,27.7,9,12188.0,34.0,6,5,7.5,11.6,0,1,0,0,150.0
5.6,107532.0,Sedan,Petrol,103.0,2718.0,50.3,13.14,88.5,39.5,33.0,9,1151.0,71.7,4,4,5.0,65.0,1,0,0,0,6348.0
6.9,72699.0,Sedan,Diesel,90.4,2812.0,52.5,11.94,84.1,47.3,31.3,6,2427.0,62.9,1,3,4.0,61.2,0,1,0,0,5272.0
3.6,42578.0,Sedan,Diesel,96.6,2544.0,64.1,12.56,92.8,54.4,33.1,4,1860.0,45.5,1,3,3.5,69.3,0,0,0,0,5011.0
1.9,34051.0,Sedan,Petrol,93.5,2624.0,71.1,12.14,100.0,64.1,32.8,2,753.0,29.4,6,5,3.1,70.6,0,0,0,0,4198.0
2.7,34841.0,Truck,Petrol,94.3,2885.0,66.1,12.69,9.1,67.1,27.0,3,15126.0,68.8,2,3,5.7,27.3,1,0,1,1,150.0
2.5,40006.0,Truck,Diesel,90.0,3057.0,58.8,12.86,83.7,77.9,27.6,3,1756.0,76.2,2,3,3.1,57.2,0,1,1,1,1819.0
0.5,13013.0,SUV,Hybrid,94.6,3562.0,48.6,11.91,90.8,24.2,31.2,3,3468.0,67.7,1,2,2.7,70.1,0,0,0,0,6108.0
5.6,98161.0,Sedan,Petrol,114.2,2262.0,29.1,12.51,73.4,13.6,30.1,8,3455.0,64.2,2,2,4.7,46.5,1,1,0,1,4002.0
3.3,45320.0,Sedan,Petrol,92.3,2988.0,41.2,12.18,42.7,14.5,29.4,4,10159.0,59.8,4,3,1.8,61.7,1,0,0,1,1175.0
3.6,34506.0,Sedan,Hybrid,89.9,3331.0,43.1,12.6,74.7,74.2,35.2,1,4262.0,66.8,10,8,8.9,53.5,0,0,1,1,2054.0
2.9,37793.0,Sedan,Petrol,92.4,2375.0,65.7,12.06,80.5,73.3,33.8,1,3415.0,48.3,8,6,4.0,59.7,0,0,1,1,2410.0
3.9,44337.0,Hatchback,Diesel,99.9,2145.0,49.0,12.83,83.7,81.9,31.0,5,2403.0,26.6,3,5,2.8,59.2,0,0,1,1,1739.0
9.1,151262.0,Sedan,Petrol,93.9,2812.0,37.6,10.99,67.3,38.8,30.2,13,5266.0,62.6,3,3,2.8,27.4,0,1,0,0,2018.0
1.3,20581.0,SUV,Petrol,98.3,2223.0,42.2,12.76,87.4,38.4,32.7,1,1189.0,57.5,1,1,2.6,78.6,0,0,0,0,7552.0
10.0,193044.0,Sedan,Diesel,98.2,2034.0,44.4,12.45,44.4,23.0,29.6,16,6640.0,32.3,1,0,4.3,54.4,0,1,0,0,2730.0
4.6,76593.0,Sedan,Diesel,91.8,2520.0,46.1,12.46,33.5,57.1,32.1,7,11666.0,25.0,7,8,3.5,50.5,0,0,0,0,295.0
3.0,33110.0,SUV,Petrol,94.8,2446.0,49.8,11.49,6.9,71.3,29.8,3,17453.0,53.1,5,4,3.0,13.3,1,1,1,1,150.0
3.2,66573.0,SUV,Diesel,93.0,2521.0,47.0,12.63,55.1,54.9,28.4,5,6886.0,49.8,3,4,6.4,53.6,0,0,1,1,2502.0
2.2,35122.0,Sedan,Hybrid,93.6,2346.0,47.8,12.42,28.1,58.5,32.9,3,11617.0,48.6,4,4,7.2,50.2,0,0,0,1,349.0
1.0,11526.0,Sedan,Diesel,89.9,2376.0,34.7,12.57,88.6,26.7,34.5,1,2068.0,60.1,4,2,1.5,91.3,0,0,0,0,8766.0
2.0,34969.0,SUV,Petrol,96.3,2507.0,49.7,12.34,68.3,57.2,31.0,3,5092.0,41.6,3,2,2.8,59.7,0,0,0,1,3955.0
4.0,49454.0,Sedan,Diesel,85.1,2559.0,33.0,11.75,79.6,18.0,33.9,5,2571.0,61.6,5,1,2.4,67.4,0,1,0,1,6445.0
3.4,27208.0,Sedan,Diesel,90.9,2886.0,77.6,12.42,5.0,53.6,24.3,2,24000.0,61.7,7,7,2.2,21.3,1,0,1,1,150.0
5.2,56584.0,Coupe,Hybrid,92.0,2411.0,42.3,12.12,75.9,20.5,30.9,5,3464.0,25.0,1,3,2.4,71.4,0,1,0,0,6195.0
2.9,39757.0,SUV,Diesel,89.2,2638.0,45.3,11.43,93.8,73.6,30.3,3,2041.0,51.0,4,4,1.5,49.9,0,1,1,0,2140.0
2.6,36867.0,SUV,Petrol,91.6,2599.0,25.1,12.42,46.9,69.7,34.6,1,10012.0,54.8,5,5,5.1,55.0,0,0,1,1,1100.0
11.9,123555.0,SUV,Diesel,83.6,2645.0,37.9,11.85,76.7,82.0,28.7,11,4397.0,62.5,8,7,2.8,35.2,0,1,1,0,1034.0
2.3,39564.0,SUV,Diesel,86.3,2899.0,53.3,13.2,84.7,73.0,31.2,3,1283.0,59.7,5,6,3.4,70.9,0,0,1,0,3144.0
2.4,41943.0,SUV,Petrol,96.6,2944.0,77.9,12.34,39.9,83.0,30.7,3,10496.0,27.5,8,7,5.1,40.1,0,0,1,1,600.0
6.8,57996.0,Truck,Petrol,92.5,2705.0,80.2,12.28,76.2,34.1,27.5,5,4680.0,53.3,2,1,1.5,59.0,1,0,0,1,4496.0
5.9,142224.0,Truck,Petrol,90.0,2320.0,54.7,12.95,45.9,49.0,26.4,14,10516.0,48.4,7,7,3.6,48.0,0,0,0,1,767.0
3.1,23811.0,Sedan,Diesel,95.4,2143.0,43.2,12.06,47.5,35.5,28.9,3,9442.0,67.0,0,1,1.2,44.9,0,0,0,0,1071.0
6.2,79514.0,SUV,Petrol,97.0,2129.0,51.6,12.58,64.0,61.1,26.6,6,5890.0,35.2,2,2,1.2,49.0,0,1,0,1,2878.0
4.2,64989.0,SUV,Diesel,98.7,2040.0,57.5,12.11,52.8,35.7,31.4,6,8674.0,52.0,0,0,3.1,52.2,0,0,0,0,1700.0
2.9,32135.0,Hatchback,Electric,74.4,2564.0,40.7,12.34,100.0,70.8,33.0,3,13011.0,64.2,10,7,3.0,64.1,0,0,1,1,200.0
5.7,112929.0,SUV,Hybrid,116.1,2002.0,46.1,12.44,60.8,48.8,40.6,9,4271.0,62.6,1,1,1.5,18.4,1,1,0,1,1628.0
4.0,46292.0,SUV,Electric,53.4,2546.0,45.7,12.78,100.0,13.1,28.6,5,20725.0,49.8,2,2,6.0,66.7,0,0,0,1,150.0
1.0,17275.0,Sedan,Electric,62.7,2332.0,46.5,12.15,100.0,21.5,33.8,2,1705.0,68.5,3,0,1.0,85.8,0,0,0,0,8956.0
5.7,101087.0,SUV,Petrol,93.9,2010.0,67.6,12.39,5.0,26.6,29.9,10,23087.0,41.8,1,0,1.5,35.3,1,0,0,0,150.0
3.7,21547.0,Sedan,Diesel,97.9,2517.0,35.0,12.13,93.2,43.5,32.5,1,2127.0,62.3,2,3,2.4,67.1,0,0,0,1,6126.0
8.7,133944.0,Sedan,Petrol,93.4,2505.0,48.3,12.4,64.1,62.6,36.2,11,4997.0,64.6,1,2,2.0,52.5,0,1,0,0,2937.0
6.4,116183.0,Sedan,Hybrid,92.6,2263.0,42.3,11.7,67.8,43.6,33.8,11,4525.0,32.8,3,3,1.3,58.9,0,1,0,0,4387.0
4.4,30300.0,Truck,Petrol,88.1,2562.0,52.2,12.59,92.2,56.8,34.1,2,804.0,70.2,5,6,10.0,75.0,0,0,0,0,4792.0
3.2,38986.0,Sedan,Electric,62.3,2483.0,47.7,12.13,100.0,64.2,32.9,3,1778.0,28.9,3,2,5.2,70.6,0,0,0,1,4037.0
3.9,20388.0,SUV,Diesel,88.0,2781.0,72.2,11.99,37.3,45.0,28.7,1,11915.0,57.2,4,5,2.7,40.4,0,0,1,0,358.0
2.2,32435.0,Hatchback,Hybrid,97.1,2493.0,28.9,12.39,90.1,55.3,33.8,3,2499.0,45.4,4,1,6.4,68.6,0,0,0,1,4843.0
4.4,99726.0,Sedan,Petrol,91.6,2484.0,34.1,11.93,91.5,15.0,34.9,9,442.0,66.2,2,0,5.8,76.8,0,1,0,1,8924.0
9.0,135279.0,SUV,Petrol,98.1,2928.0,72.8,11.16,25.7,15.9,28.3,12,11711.0,56.6,6,4,2.0,17.5,1,1,0,0,152.0
10.7,144307.0,SUV,Hybrid,102.2,3027.0,54.7,11.84,5.0,33.0,25.7,11,20144.0,77.1,5,4,2.8,8.0,1,1,1,1,150.0
7.6,52018.0,Sedan,Petrol,94.6,2887.0,32.5,11.95,78.1,26.3,30.8,5,5337.0,67.9,3,5,3.1,60.1,0,1,0,0,3704.0
4.3,42707.0,Truck,Hybrid,92.2,2920.0,58.0,12.55,63.9,88.8,32.7,5,6318.0,53.8,5,5,5.1,52.2,0,0,1,0,848.0
1.5,27175.0,Sedan,Petrol,96.7,2254.0,38.9,12.21,84.6,53.7,34.2,3,1181.0,68.9,6,1,4.2,67.4,0,0,0,0,4776.0
3.8,53822.0,SUV,Diesel,90.6,2456.0,64.7,12.83,5.0,21.7,24.2,7,19542.0,50.6,1,0,2.8,33.7,1,0,0,1,150.0
